5,12100.8,391206,346.2,0.929231658,62.74558584,11528.85793,11427.11148,10302.55213,1
1,12095.6,374407,238.7,0.927943025,62.60110092,11570.83882,11453.32671,10320.3934,-1
2,11842.2,428198,595.7,0.035420514,55.8517214,11590.93965,11468.57665,10335.53575,-1
3,11627,467625,396.4,0.29061554,50.83873051,11593.61079,11474.78933,10348.38614,-1
4,11902.2,363407,341.6,0.932669789,56.24700788,11616.46925,11491.55053,10363.84698,1
5,11867.8,365743,197.6,0.431174089,55.42619227,11635.08634,11506.30541,10378.81168,1
1,11952,311036,149.9,0.959973316,57.07728586,11658.56143,11523.78363,10394.4653,-1
2,12045.4,330809,211,0.886255924,58.89612459,11687.21614,11544.23917,10410.89251,1
3,11972.4,293886,140.2,0.084878745,56.86781507,11708.34087,11561.02979,10426.4299,1
4,11877.2,307930,164.8,0.08131068,54.24420304,11720.84895,11573.42863,10440.86542,1
5,11965.6,286074,194.2,0.821318229,56.26206453,11738.97866,11588.8079,10456.03691,-1
1,11902.6,264280,146.2,0.191518468,54.42011531,11751.09876,11601.11347,10470.43057,-1
2,11917.7,272873,193.1,0.554117038,54.80206108,11763.43959,11613.52863,10484.83126,-1
3,12100.9,267190,229.1,0.982976866,59.26230061,11788.43666,11632.64123,10500.91155,1
1,12269.8,161522,170.8,0.776932084,62.98676694,11873.46879,11696.76415,10551.08714,-1
2,12316.9,331855,248.3,0.924687878,64.07287884,11906.31555,11721.0832,10568.65741,1
3,12456.8,293922,200,0.724,67.15576956,11947.09217,11749.93484,10587.4449,-1
4,12463.7,267054,159,0.939622642,67.30478661,11985.35942,11777.92563,10606.11411,1
5,12486,243490,96.2,0.448024948,67.81305957,12022.44391,11805.69325,10624.81944,1
1,12507.3,211709,87.2,0.686926606,68.31965602,12058.35917,11833.20724,10643.55059,1
2,12568,248464,137.1,0.685630926,69.77940837,12096.11034,11862.02265,10662.69934,1
3,12649,242086,149,0.981208054,71.65624995,12137.06513,11892.8845,10682.46352,-1
4,12353.5,316854,363.6,0.122662266,57.60169584,12153.09735,11910.94786,10699.09075,-1
5,12390,332894,231.1,0.738641281,58.67976311,12170.64569,11929.73421,10715.91572,-1
1,12374.3,299020,178.2,0.770482604,57.99665134,12185.7312,11947.16817,10732.41706,1
2,12467.2,293965,157.2,0.504452926,60.89739809,12206.58074,11967.56157,10749.67858,1
3,12595.1,280763,184.7,0.944775311,64.52930806,12235.35994,11992.17092,10768.04098,1
4,12673.6,262820,131.1,0.797101449,66.58097556,12267.82217,12018.89363,10787.00177,1
5,12750.7,250413,98.2,0.854378819,68.50766446,12303.5909,12047.59192,10806.54105,-1
1,12749.7,299624,177.4,0.791431793,68.45254084,12336.63601,12075.12557,10825.87597,-1
2,12694.1,445688,317.5,0.723779528,65.30615394,12363.11483,12099.39908,10844.46526,1
3,12716.3,361328,161.7,0.714285714,65.97856986,12389.27669,12123.59127,10863.09048,1
1,12708.3,188996,93.3,0.764201501,64.35217704,12431.57906,12166.78825,10899.16734,1
2,12847.1,263163,197.3,0.932589965,68.6674681,12462.35839,12193.46714,10918.54976,1
3,12862.3,283728,108.4,0.438191882,69.10848487,12491.98369,12219.69588,10937.89056,1
4,12846.9,269930,88.3,0.242355606,68.06320208,12518.27379,12244.29212,10956.88567,1
1,12891.2,226100,98.4,0.891260163,69.49266969,12545.89795,12269.66106,10976.13258,-1
2,12699.8,396300,433.8,0.389349931,57.51466599,12557.2981,12286.52925,10993.2835,1
3,12811.8,346262,197.5,0.969620253,61.67724891,12576.1501,12307.12811,11011.37819,-1
4,12666.2,486321,351.8,0.469869244,54.23760121,12582.82046,12321.20936,11027.84408,1
5,12932.6,339063,311.9,0.8868227,63.02553545,12608.73006,12345.18546,11046.79688,1
1,13130.8,339840,204.1,0.993630573,67.95591158,12647.4019,12375.99387,11067.53323,-1
2,12910.7,342688,231.1,0.121592384,58.6094564,12666.90547,12396.96274,11085.8732,-1
3,12888.5,328767,189.3,0.584786054,57.74674643,12683.31988,12416.23871,11103.80978,-1
4,12981.2,288042,179.8,0.843715239,60.36995677,12705.38507,12438.39406,11122.49028,1
5,12904.7,297582,149.2,0.117292225,57.21323814,12720.14914,12456.68056,11140.22371,-1
2,12816.9,119863,88.3,0.92412231,53.62997848,12730.99563,12482.75518,11172.99981,1
3,13038.7,286886,221.3,0.996384998,60.28231176,12753.78854,12504.55694,11191.56399,1
4,13297.6,283403,307.2,0.882161458,66.35063571,12794.07087,12535.65667,11212.51957,1
5,13407.6,289020,140.2,0.82810271,68.54930713,12839.51748,12569.85053,11234.36117,1
1,13367.5,300166,100.5,0.585074627,66.83486468,12878.62729,12601.1309,11255.58643,-1
2,13472.6,364657,364.2,0.750686436,69.02172056,12922.62527,12635.30616,11277.64627,1
3,13561.4,319006,216.9,0.789764869,70.77513978,12969.94192,12671.62356,11300.37019,-1
4,13071,459142,698.1,0.250823664,52.95050145,12977.4277,12687.28538,11317.98839,-1
5,13167.5,515895,487.2,0.515394089,55.33433189,12991.50713,12706.11733,11336.39149,-1
1,12890.9,501492,353.6,0.135463801,47.85061378,12984.05475,12713.36371,11351.85924,-1
2,13243,429407,542.5,0.929400922,56.00711215,13003.23588,12734.13376,11370.67656,1
3,13503.4,361422,272.5,0.961100917,60.88026561,13040.28507,12764.30106,11391.89769,-1
4,13426.2,337616,194.2,0.139546859,58.80070699,13068.87136,12790.25788,11412.1395,1
5,13573.9,302766,221.4,0.987353207,61.50961795,13106.28089,12820.98895,11433.64956,1
1,13611.4,291852,116.7,0.724078835,62.18937585,13143.69712,12851.98546,11455.31872,-1
2,13692.8,274454,95.1,0.931650894,63.68845511,13184.37141,12884.95858,11477.58221,1
3,13703,251416,101.5,0.612807882,63.88169578,13222.78834,12917.03863,11499.72567,-1
4,13667.3,320140,249.7,0.566279535,62.62549879,13255.71513,12946.46065,11521.29358,1
5,13715.7,301169,130.3,0.745203377,63.66859726,13289.78809,12976.6269,11543.12847,1
2,13877.7,86730,68.3,0.910688141,67.06611799,13369.98402,13043.89403,11588.82844,-1
3,13760.2,312730,181.2,0.198675497,62.28795164,13398.88891,13071.98446,11610.43412,-1
4,13702.8,347498,238.9,0.641272499,60.03765123,13421.40084,13096.72233,11631.25368,-1
5,13640.6,361998,251.1,0.664675428,57.60886687,13437.63782,13118.05086,11651.24718,1
1,13576.8,359746,191.7,0.199269692,55.14462447,13447.94613,13136.04103,11670.40691,-1
2,13222.1,419658,412.9,0.007265682,43.90126037,13431.21679,13139.41589,11685.84664,-1
3,13164.1,499413,577.9,0.696833362,42.37965512,13411.43036,13140.38389,11700.55563,-1
4,13320.6,486854,374.9,0.95038677,47.65191534,13404.70218,13147.45119,11716.67547,-1
5,12786.2,532353,586.7,0.025225839,35.6548218,13358.88721,13133.28448,11727.31751,1
1,12902.4,640632,424.1,0.549870314,39.23709399,13325.07334,13124.23018,11739.00987,1
2,13316.2,393042,370.2,0.987574284,49.92783857,13324.41605,13131.75841,11754.70331,-1
3,13059.1,453095,277.4,0.020547945,44.66919411,13304.76301,13128.90906,11767.68238,-1
4,12681.5,481206,525.5,0.022835395,38.29043835,13258.59538,13111.36361,11776.77509,-1
5,12438.3,630186,488.2,0.260753789,34.839653,13197.83276,13084.96896,11783.35743,-1
1,12656.2,621592,489.9,0.909165136,40.05252262,13157.71182,13068.15449,11792.04243,-1
2,12343.9,543874,475.1,0.116396548,35.65044346,13097.42946,13039.75235,11797.53355,-1
3,12791.9,461921,539.5,0.856719184,44.99062647,13074.79765,13030.03265,11807.42774,1
4,12789.3,488873,288.9,0.287642783,44.94984921,13053.64967,13020.59216,11817.19762,-1
5,13040.7,404328,394.8,0.801671733,49.69733473,13052.69044,13021.3807,11829.37177,-1
1,16353.7,317870,157.8,0.34347275,78.35181809,15563.89122,15353.01296,14285.81948,1
2,16329.6,307962,125.2,0.431309904,77.04020316,15620.61039,15391.3105,14306.15561,-1
3,16201.3,330885,231.5,0.146436285,70.29385241,15663.62443,15423.07479,14325.01276,-1
4,15991.7,375192,343.3,0.255752986,60.90984585,15687.92633,15445.37382,14341.59672,1
5,16044.5,317028,137.5,0.450909091,62.27604953,15714.33919,15468.86896,14358.54103,1
1,16207.9,289953,209.4,0.947946514,66.21170569,15750.89925,15497.85057,14376.94261,-1
2,16200.7,283730,192.5,0.578181818,65.88552734,15784.21783,15525.41329,14395.08945,1
3,16299.4,283192,177.6,0.834459459,68.19833521,15822.37947,15555.76571,14414.03781,1
4,16322.6,285892,126,0.388888889,68.73489279,15859.43284,15585.83765,14433.02848,1
5,16505.5,294848,200.1,0.985007496,72.65229187,15907.28967,15621.90284,14453.65009,1
1,16586.3,364953,137.8,0.690856313,74.19078322,15957.58673,15659.72233,14474.87049,-1
2,16396.7,347816,402,0.076865672,64.95640312,15990.11364,15688.62342,14493.99317,-1
3,16298.2,416387,300.6,0.593812375,60.72751786,16012.93485,15712.52838,14511.94547,-1
1,16042,406366,422.8,0.119205298,49.76298125,16063.93934,15774.92843,14563.82898,1
2,16415.2,431399,391.2,0.93609407,59.48199146,16089.95865,15800.03712,14582.25058,-1
3,16237.2,488472,386.3,0.430235568,54.10545851,16100.86542,15817.18076,14598.71774,-1
4,15864,452175,599.6,0.057038025,44.93470496,16083.31983,15819.01681,14611.30761,-1
5,16015.9,504304,301.7,0.831620815,48.74289683,16078.32577,15826.73772,14625.28366,-1
1,15685.3,472287,581.4,0.248538012,41.94397301,16049.21275,15821.19114,14635.83108,-1
2,15848.2,443596,335.9,0.852337005,45.94496696,16034.32291,15822.25031,14647.89445,1
3,16367.9,348664,548.9,0.987611587,56.29357971,16059.03233,15843.64834,14665.00894,-1
4,16382.1,358866,181.7,0.706659329,56.5384138,16082.96327,15864.76409,14682.09442,-1
5,16158,334092,300.2,0.122584943,51.6235374,16088.52154,15876.26354,14696.78005,1
1,16317.9,310496,199,0.905025126,54.65262886,16105.51254,15893.58261,14712.9106,-1
2,16095.3,341085,345.7,0.086201909,49.96250944,16104.75606,15901.4931,14726.66571,-1
3,15933.1,402646,393.9,0.493018533,46.81023488,16092.04079,15902.73259,14738.67004,-1
4,16288.3,389276,556.7,0.977546255,53.69949126,16106.57851,15917.85288,14754.08924,-1
5,15886.6,424738,658.2,0.132330599,46.38279905,16090.28381,15916.62727,14765.358,-1
1,15831.2,451754,303.1,0.570438799,45.46278747,16071.09241,15913.27718,14775.9634,-1
2,15681,465572,356.4,0.502525253,42.97400457,16042.19668,15904.16827,14784.96873,-1
3,15982.8,372449,383,0.968668407,49.01374227,16037.79693,15907.25187,14796.88745,1
4,16187,334430,298.3,0.992960107,52.6666104,16048.849,15918.22239,14810.71942,1
1,16306.5,245039,207.9,0.74025974,54.71148099,16067.93426,15933.44896,14825.60281,1
2,16574.5,261224,273.4,0.967812729,58.99041125,16105.45765,15958.58822,14843.00477,1
3,16512.6,304118,205.2,0.280214425,57.63590582,16135.61634,15980.31417,14859.61766,-1
4,16481.2,293152,176.3,0.521837777,56.92189895,16161.21513,15999.95675,14875.75281,1
5,16434.9,252336,153.3,0.11741683,55.82374244,16181.48809,16017.01335,14891.26671,1
1,16333.8,266983,152.5,0.114098361,53.40109685,16192.77045,16029.43635,14905.62027,1
2,16501.9,305584,221,0.938461538,56.76115119,16215.66894,16047.96434,14921.50365,-1
3,16265,362005,421.5,0.278766311,51.16225615,16219.32309,16056.47554,14934.87178,-1
4,15762.8,400269,511.9,0.00312561,41.75865918,16185.50656,16044.95885,14943.10987,1
5,15801.7,499424,294,0.660884354,42.63813751,16157.07645,16035.41929,14951.65305,-1
1,15584.6,429492,338.6,0.18222091,39.09034521,16114.67078,16017.7401,14957.95103,-1
2,15622.5,463228,517,0.889748549,40.02848818,16078.21369,16002.24049,14964.56346,-1
3,15835.7,444740,360.7,0.960909343,45.14670073,16060.24971,15995.70949,14973.23149,1
4,15906.2,425020,247.2,0.537621359,46.76463241,16048.83862,15992.19932,14982.51476,-1
5,15510.5,419514,520.8,0.077956989,39.68866905,16008.96169,15973.30915,14987.76834,-1
2,15569.3,185838,128.4,0.397196262,41.42712682,15950.05933,15944.34212,14999.83225,-1
3,15251.6,502709,428.9,0.158078806,36.28995036,15898.32161,15917.17576,15002.3374,1
4,15046.8,516126,360.5,0.062690707,33.41348673,15835.24593,15883.04338,15002.77981,-1
5,14734,487417,692.2,0.108350188,29.55965027,15753.67216,15837.98286,15000.10539,-1
1,14432.4,554344,447.5,0.022122905,26.39814331,15655.80015,15782.86196,14994.45658,-1
2,14528.3,595406,873.1,0.926239835,28.99850811,15572.28162,15733.66345,14989.8182,-1
3,13942,578947,606.7,0.061150486,23.52606995,15451.52002,15663.40214,14979.39215,-1
4,14167.5,536343,690.2,0.297884671,29.07034053,15356.40742,15604.73931,14971.31362,-1
5,14121.1,621388,562.3,0.461853103,28.61070282,15264.90317,15546.55738,14962.85379,-1
1,14444.9,581200,611.1,0.981999673,36.19263493,15204.16219,15503.35513,14957.70002,1
2,14878.7,484474,562.4,0.906650071,44.67074404,15180.05388,15478.85885,14956.91395,-1
3,15136.7,424580,404.8,0.960474308,49.01011763,15176.84248,15465.44085,14958.70286,-1
4,14873.1,432161,432.7,0.06863878,45.11679135,15154.34304,15442.2118,14957.85109,-1
5,14823.6,480811,411,0.850851582,44.40345187,15129.84356,15417.95251,14956.51526,-1
1,14655,528495,461.5,0.606933911,41.96941035,15094.66996,15388.03281,14953.51511,-1
2,14615.3,497643,294,0.30952381,41.3940149,15059.16107,15357.72956,14950.14978,1
3,14755.1,455800,304.2,0.899408284,44.29045475,15036.63803,15334.09703,14948.20899,1
4,15064.1,376863,327.7,0.956362527,50.15434512,15038.67225,15323.50891,14949.36214,-1
5,14707.1,465009,436,0.165137615,44.34655946,15014.11134,15299.33601,14946.95157,-1
1,14271.3,504996,584.7,0.134769968,38.4875292,14959.08828,15259.02087,14940.22867,-1
2,14270.1,582508,366.8,0.631406761,38.47245639,14908.05211,15220.23966,14933.56072,1
3,14594.6,476622,389.7,0.924044137,44.77125483,14884.83344,15195.70477,14930.18798,-1
4,14598.1,463984,285.1,0.730971589,44.83685051,14863.59392,15172.26929,14926.88362,-1
5,14163,488387,482.9,0.044108511,38.68557941,14811.69808,15132.69011,14919.28279,-1
2,13744.8,302876,440.8,0.043330309,33.66885409,14677.86077,15036.06049,14898.66444,1
3,13923.1,629840,526.8,0.632118451,37.48901495,14621.95256,14992.41498,14888.95733,-1
4,13491.2,503179,594.5,0.020857864,32.59238939,14538.19311,14933.54381,14875.0493,-1
5,13920,709380,957.8,0.92869075,40.85249419,14492.40103,14893.79699,14865.54632,-1
1,14200.4,595952,436.3,0.993582397,45.55114621,14470.77132,14866.60495,14858.92795,1
2,14223.1,571834,603.8,0.878933422,45.92565383,14452.4253,14841.36946,14852.6013,-1
3,14030.6,522721,425.4,0.290550071,43.21134501,14421.17898,14809.57458,14844.42218,-1
4,14200.3,517536,378.2,0.749867795,46.22846207,14404.81758,14785.68146,14838.01301,-1
5,14064,467905,434.9,0.240055185,44.19738748,14379.57183,14757.38023,14830.31139,-1
1,13801.5,554114,350.8,0.18700114,40.50627819,14336.75169,14719.89473,14820.07446,-1
2,13280.1,581111,615.4,0.023074423,34.36686787,14258.4812,14663.43219,14804.75133,-1
3,13204.7,580025,560.4,0.177730193,33.57437162,14180.42333,14606.22701,14788.83042,1
4,13779.4,560310,625.1,0.930891057,44.14649511,14150.7179,14573.80242,14778.78633,-1
5,13572.5,524035,375.2,0.457889126,41.58069802,14107.88694,14534.53566,14766.78349,-1
1,10838.2,484334,335.6,0.701728248,42.27727256,11250.84216,11524.28939,12621.87613,-1
2,10976.3,445244,260.4,0.904761905,45.03992326,11230.5057,11502.79961,12605.50224,1
3,11055.5,430012,298.7,0.538667559,46.61786604,11217.54232,11485.25845,12590.07933,-1
4,10810.3,471108,335.4,0.062015504,42.54523716,11187.37622,11458.78949,12572.37008,1
5,11641,458842,849.7,0.998705425,56.43193892,11220.97798,11465.935,12563.10272,1
1,11799.6,472354,304.1,0.863202894,58.49457039,11263.83887,11479.0199,12555.50568,1
2,11731.3,424684,196.5,0.327735369,57.23784926,11298.46562,11488.91324,12547.30462,1
3,11856.1,476490,357.3,0.364959418,58.97236564,11339.77187,11503.31272,12540.42697,-1
4,11730.6,465614,254.7,0.246171967,56.49088403,11368.7221,11512.22595,12532.36899,-1
5,11709,441753,298.2,0.734406439,56.05370279,11393.92787,11519.94258,12524.17626,-1
1,11679.9,412869,229.7,0.442316064,55.43131331,11415.11099,11526.21542,12515.7755,-1
2,11558.9,392978,186.5,0.190348525,52.80578615,11425.76203,11527.49717,12506.25435,1
3,11711.6,354650,236.1,0.912748835,55.66005481,11446.93521,11534.71688,12498.34734,1
1,11762.2,228340,157,0.124203822,55.58916862,11526.26253,11568.43231,12478.70497,-1
2,11600.9,391000,212.6,0.227187206,51.69161683,11531.79123,11569.70556,12469.97059,-1
3,11498,396918,235,0.218297872,49.31611033,11529.28818,11566.89357,12460.29924,1
4,12052.5,418881,579.1,0.994646866,59.9871445,11568.04461,11585.93696,12456.24154,-1
5,12018.2,437752,191.2,0.490062762,59.15744047,11601.38945,11602.88846,12451.88292,-1
1,11961.9,408600,326.6,0.732088181,57.74560875,11628.09394,11616.96734,12447.00747,-1
2,11795.7,392326,265.3,0.246513381,53.67331335,11640.5092,11623.97646,12440.5268,-1
3,11553,418186,341.2,0.188452521,48.31502636,11634.02704,11621.19307,12431.69568,-1
4,11485.8,424294,172.6,0.437427578,46.91835408,11623.04726,11615.88354,12422.28379,1
5,11627.4,390588,254,0.812204724,50.18605213,11623.36968,11616.33517,12414.37449,-1
1,11546.4,353220,215,0.164186047,48.35237935,11617.66822,11613.59261,12405.73793,1
2,11686.8,313216,190.8,0.884696017,51.65000967,11622.7891,11616.46349,12398.58432,1
3,11827.6,416129,529.8,0.293884485,54.76895995,11637.96027,11624.74335,12392.90288,-1
4,11765.8,390678,334.8,0.474014337,53.14837227,11647.42988,11630.27498,12386.66305,-1
5,11349.5,419494,475.8,0.105716688,43.75594705,11625.361,11619.2642,12376.34302,-1
1,11212.9,422740,215.5,0.20324826,41.18409335,11594.80834,11603.32835,12364.76648,-1
2,11079.2,375984,278.1,0.185904351,38.78140157,11556.61513,11582.7743,12351.97477,1
3,11090.2,452258,203.6,0.737229862,39.096219,11522.06586,11563.45766,12339.4198,1
4,11249,395546,206.7,0.818093856,43.60499369,11501.83876,11551.12599,12328.56985,-1
5,10949.1,394160,502.4,0.336186306,37.8987557,11460.89515,11527.51712,12314.84378,-1
2,10980,372201,223.3,0.693685625,38.78758803,11425.27328,11506.04586,12301.56175,-1
3,10820.9,347953,286.8,0.060669456,35.93564182,11380.50489,11479.1774,12286.8288,-1
4,10694,373134,236.3,0.10833686,33.80086492,11329.65268,11448.38613,12270.97976,1
5,10942.8,341219,296.4,0.86437247,41.17879362,11300.99692,11428.55922,12257.76404,-1
2,10955.2,338826,195,0.936410256,41.52856308,11275.38234,11409.99611,12244.8032,-1
3,10864,451149,330.6,0.29431337,39.66061315,11244.90957,11388.5845,12231.06387,-1
4,10901.2,407920,200.5,0.595511222,40.8297214,11219.4496,11369.47138,12217.83139,-1
5,10758.3,397408,234.6,0.12745098,37.79989079,11185.29037,11345.50388,12203.30869,-1
1,11026.5,379853,408,0.861764706,45.91232966,11173.52812,11332.99392,12191.59915,1
2,11105.1,378130,262,0.232824427,48.05072612,11168.45937,11324.05691,12180.78821,1
3,11204.8,365422,193.3,0.967925504,50.71257489,11171.15127,11319.38016,12171.07689,1
4,11395.5,341894,237.6,0.986111111,55.418047,11187.7697,11322.36526,12163.35971,-1
5,11453.5,402965,285.7,0.82919146,56.76985723,11207.45342,11327.5078,12156.29643,-1
2,11498.1,151472,129.2,0.437306502,57.43065786,11251.49628,11342.04191,12143.63356,1
3,11554,349212,154.8,0.57751938,58.83606633,11273.90396,11350.354,12137.76656,-1
4,11416.1,377442,287.9,0.051406738,54.09174836,11284.437,11352.93227,12130.5858,-1
5,11328.7,379532,172.2,0.466318235,51.26995661,11287.71574,11351.98198,12122.60684,1
1,11611.2,333654,320.9,0.960735432,58.75883193,11311.67754,11362.1474,12117.51821,1
2,11871.3,337022,330.9,0.845874887,64.2121627,11353.13106,11382.11417,12115.06828,-1
3,11909.3,331111,173,0.78265896,64.94153902,11394.32876,11402.78812,12113.02083,-1
4,11817.6,385854,365,0.739178082,61.67494332,11425.68218,11419.05525,12110.08132,1
5,12000.1,370230,247.1,0.777822744,65.40460408,11468.23165,11441.84132,12108.98698,1
1,12164.5,350292,289.9,0.706105554,68.38894945,11519.80708,11470.18088,12109.53935,-1
2,11933.8,400216,289.8,0.093512767,60.5016479,11550.47322,11488.36202,12107.7907,1
3,12062.3,386130,286.8,0.859135286,63.057353,11588.38632,11510.86939,12107.33806,1
4,12450.4,377625,462.7,0.963043008,69.48033522,11652.23918,11547.71373,12110.75161,1
5,12625.2,446850,447.6,0.400134048,71.85394192,11724.31036,11589.96809,12115.8705,-1
1,12566.2,449439,329.4,0.20188221,69.87848418,11786.67255,11628.2517,12120.35139,-1
2,12464.9,400953,150.9,0.384360504,66.49808196,11836.91162,11661.06143,12123.77973,1
3,12696.4,407028,356.7,0.79170171,70.0623389,11900.57743,11701.66295,12129.47745,-1
4,12515.1,397040,293.8,0.153165419,64.29338442,11946.09762,11733.56244,12133.31449,-1
5,12407,404340,356.4,0.226430976,61.06477284,11980.23854,11759.97175,12136.03773,-1
1,12297.8,417260,205.3,0.469069654,57.90160841,12003.76161,11781.06306,12137.6473,1
2,12502.1,354052,301.9,0.926465717,61.88005639,12040.67556,11809.33902,12141.2737,-1
3,12577.6,406339,291.4,0.784831846,63.26180569,12080.44774,11839.4669,12145.61525,1
4,12700.4,387124,227.3,0.956005279,65.45510063,12126.37013,11873.22898,12151.1355,-1
5,12427,397300,330,0.031212121,57.2589912,12148.63901,11894.94549,12153.88042,-1
2,12331.3,137996,70.3,0.288762447,54.64341954,12175.89792,11929.15768,12157.56599,-1
3,12078.4,374463,284.7,0.068844398,48.01460109,12168.67585,11935.01032,12156.77826,1
4,12133.6,391192,154.4,0.836787565,49.45586643,12166.07764,11942.79815,12156.54764,-1
5,12165.7,380072,226.3,0.721608484,50.31846397,12166.04967,11951.5394,12156.6387,-1
1,11974.8,378003,288.3,0.270551509,45.36052568,12151.88302,11952.45158,12154.82936,1
2,12064.9,352576,199.9,0.503751876,47.96644397,12145.43984,11956.86132,12153.93454,1
3,12017,359110,146.1,0.106776181,46.69151025,12135.92577,11959.2197,12152.57201,-1
4,11961,392772,213.4,0.268041237,45.17958769,12122.96831,11959.28952,12150.66582,1
5,12032.8,411714,266.1,0.842540398,47.52575471,12116.28918,11962.17228,12149.49303,1
1,12304.3,348150,314.6,0.995549905,55.31367263,12130.2159,11975.58905,12151.0334,1
2,12302.8,359098,212.4,0.223163842,55.26487144,12142.99991,11988.42086,12152.54351,-1
3,12157.3,373774,234.9,0.121328225,50.60132556,12144.05918,11995.04357,12152.59084,1
4,12222.1,402332,144.6,0.876210235,52.52286069,12149.83998,12003.94774,12153.28247,-1
5,11998.4,420768,374,0.080748663,45.88698532,12138.6222,12003.73018,12151.74135,-1
1,15109.3,298433,296.2,0.864956111,58.22909895,14755.87565,14854.63261,14236.27743,1
